"","HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.doNotRedirect","Answer.surveycode","Approve","Reject"
"377","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3TAYZSBPLNC7O8W74LB1M1CPCZB2SH","A5YVMQWA2IYPF","Submitted","Mon Apr 30 12:36:47 PDT 2018","Mon Apr 30 12:43:23 PDT 2018","Thu May 03 12:43:23 PDT 2018",NA,NA,NA,396,"0% (0/0)","0% (0/0)","0% (0/0)","","77668919",NA,NA
"378","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3TAYZSBPLNC7O8W74LB1M1CPCZBS27","A27O2IILV3S5YS","Submitted","Mon Apr 30 12:38:56 PDT 2018","Mon Apr 30 12:50:03 PDT 2018","Thu May 03 12:50:03 PDT 2018",NA,NA,NA,667,"0% (0/0)","0% (0/0)","0% (0/0)","","4905447",NA,NA
"379","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3TE22NPXPDGYP19JIYY7HDTHI5D44X","A26NGLGGFTATVN","Submitted","Tue May 01 17:19:03 PDT 2018","Tue May 01 17:26:46 PDT 2018","Fri May 04 17:26:46 PDT 2018",NA,NA,NA,463,"0% (0/0)","0% (0/0)","0% (0/0)","","99016001",NA,NA
"380","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3TOK3KHVJVMZCH1K3GBNYNJWQV7O79","A3S67QA0SQVPUJ","Submitted","Tue May 01 09:53:35 PDT 2018","Tue May 01 09:57:44 PDT 2018","Fri May 04 09:57:44 PDT 2018",NA,NA,NA,249,"0% (0/0)","0% (0/0)","0% (0/0)","","9031400",NA,NA
"381","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3TR2532VIRY276WI4TEQKD2EWL06JM","A28PZF7KB8FL7Z","Submitted","Mon Apr 30 12:25:24 PDT 2018","Mon Apr 30 12:41:51 PDT 2018","Thu May 03 12:41:51 PDT 2018",NA,NA,NA,987,"0% (0/0)","0% (0/0)","0% (0/0)","","93307943",NA,NA
"382","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3TU5ZICBRF56X7JJSYVX1SARGBLQ8M","A2W3A42TRMJ861","Submitted","Mon Apr 30 12:59:10 PDT 2018","Mon Apr 30 13:04:41 PDT 2018","Thu May 03 13:04:41 PDT 2018",NA,NA,NA,331,"0% (0/0)","0% (0/0)","0% (0/0)","","81602999",NA,NA
"383","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3TU5ZICBRF56X7JJSYVX1SARGBOQ8P","A33B85TN97HQ33","Submitted","Mon Apr 30 13:37:37 PDT 2018","Mon Apr 30 13:42:25 PDT 2018","Thu May 03 13:42:25 PDT 2018",NA,NA,NA,288,"0% (0/0)","0% (0/0)","0% (0/0)","","14714076",NA,NA
"384","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3TUI152ZZDROM7ZYTDMIMINJ25RQ1E","A1A2XH9JVSN8Z0","Submitted","Mon Apr 30 14:43:29 PDT 2018","Mon Apr 30 14:51:42 PDT 2018","Thu May 03 14:51:42 PDT 2018",NA,NA,NA,493,"0% (0/0)","0% (0/0)","0% (0/0)","","14545180",NA,NA
"385","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3TVSS0C0E34UFO7T755YKDO0IPVTWQ","A87YB9FDI7V9I","Submitted","Mon Apr 30 14:15:51 PDT 2018","Mon Apr 30 14:19:35 PDT 2018","Thu May 03 14:19:35 PDT 2018",NA,NA,NA,224,"0% (0/0)","0% (0/0)","0% (0/0)","","19599567",NA,NA
"386","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3TXD01ZLD6LX6Z3YX4PPUHRBHAU4UX","AWTGJ45ZWUCHH","Submitted","Mon Apr 30 12:51:25 PDT 2018","Mon Apr 30 13:23:58 PDT 2018","Thu May 03 13:23:58 PDT 2018",NA,NA,NA,1953,"0% (0/0)","0% (0/0)","0% (0/0)","","7945534",NA,NA
"387","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3TXWC2NHN1UIOSH6PUQGWOK3I5MS90","AIR4UQNPIMFCJ","Submitted","Mon Apr 30 12:42:10 PDT 2018","Mon Apr 30 13:28:12 PDT 2018","Thu May 03 13:28:12 PDT 2018",NA,NA,NA,2762,"0% (0/0)","0% (0/0)","0% (0/0)","","57310929",NA,NA
"388","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3TY7ZAOG5HO24FGLKPYLCRS0Y7E0KE","A1KFUXSVGSHL5Z","Submitted","Mon Apr 30 12:22:52 PDT 2018","Mon Apr 30 12:28:44 PDT 2018","Thu May 03 12:28:44 PDT 2018",NA,NA,NA,352,"0% (0/0)","0% (0/0)","0% (0/0)","","77993517",NA,NA
"389","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3U088ZLJVMXTZFA293HO02MVLEN0WA","A165JJ5VZPS2UX","Submitted","Mon Apr 30 12:23:03 PDT 2018","Mon Apr 30 12:24:56 PDT 2018","Thu May 03 12:24:56 PDT 2018",NA,NA,NA,113,"0% (0/0)","0% (0/0)","0% (0/0)","","13840337",NA,NA
"390","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3U4J9857OGFFTNCBZB61S3JXJRDB77","A18G2CLYSTENK","Submitted","Mon Apr 30 12:51:49 PDT 2018","Mon Apr 30 13:17:08 PDT 2018","Thu May 03 13:17:08 PDT 2018",NA,NA,NA,1519,"0% (0/0)","0% (0/0)","0% (0/0)","","92766213",NA,NA
"391","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3U5NZHP4LT6EQ6JXVPAEE0DGEYMPH6","A2I0ANKY20XQRX","Submitted","Mon Apr 30 12:30:38 PDT 2018","Mon Apr 30 12:40:04 PDT 2018","Thu May 03 12:40:04 PDT 2018",NA,NA,NA,566,"0% (0/0)","0% (0/0)","0% (0/0)","","57445783",NA,NA
"392","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3U8YCDAGXRKOFIEGXUII8D49XDH0QH","A37N5X89RE99B0","Submitted","Mon Apr 30 15:12:33 PDT 2018","Mon Apr 30 15:52:35 PDT 2018","Thu May 03 15:52:35 PDT 2018",NA,NA,NA,2402,"0% (0/0)","0% (0/0)","0% (0/0)","","45292484",NA,NA
"393","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3U8YCDAGXRKOFIEGXUII8D49XDK0QK","A4J4GGMKJ68L0","Submitted","Mon Apr 30 14:32:00 PDT 2018","Mon Apr 30 15:18:57 PDT 2018","Thu May 03 15:18:57 PDT 2018",NA,NA,NA,2817,"100% (1/1)","100% (1/1)","100% (1/1)","","69103659",NA,NA
"394","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3U8YCDAGXRKOFIEGXUII8D49XJ1Q03","AAEZQL4J6CQGM","Submitted","Tue May 01 13:16:55 PDT 2018","Tue May 01 13:21:24 PDT 2018","Fri May 04 13:21:24 PDT 2018",NA,NA,NA,269,"0% (0/0)","0% (0/0)","0% (0/0)","","39914988",NA,NA
"395","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3UNH76FOCU9URYC9D9MAJWEOZPQMY8","A2BJULD0NVFD30","Submitted","Mon Apr 30 12:49:46 PDT 2018","Mon Apr 30 12:54:29 PDT 2018","Thu May 03 12:54:29 PDT 2018",NA,NA,NA,283,"0% (0/0)","0% (0/0)","0% (0/0)","","80197947",NA,NA
"396","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3URFVVM167MD9WRNIXFFOD4KIAEZUV","ADATJMIZE412Z","Submitted","Tue May 01 10:16:05 PDT 2018","Tue May 01 10:41:20 PDT 2018","Fri May 04 10:41:20 PDT 2018",NA,NA,NA,1515,"0% (0/0)","0% (0/0)","0% (0/0)","","86155220",NA,NA
"397","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3URFVVM167MD9WRNIXFFOD4KIEGZU5","A10S5LDYYYB496","Submitted","Tue May 01 23:54:29 PDT 2018","Wed May 02 00:00:01 PDT 2018","Sat May 05 00:00:01 PDT 2018",NA,NA,NA,332,"0% (0/0)","0% (0/0)","0% (0/0)","","79086652",NA,NA
"398","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3V0Z7YWSI04NG0DBYGG6XOWWB6M2V9","A27LR932J8F67W","Submitted","Tue May 01 04:48:19 PDT 2018","Tue May 01 04:51:29 PDT 2018","Fri May 04 04:51:29 PDT 2018",NA,NA,NA,190,"0% (0/0)","0% (0/0)","0% (0/0)","","98245481",NA,NA
"399","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3VD82FOHKSS5OYWGUXJYE9BAR1LCO3","A26TY8FHMJ183C","Submitted","Mon Apr 30 13:43:05 PDT 2018","Mon Apr 30 14:14:29 PDT 2018","Thu May 03 14:14:29 PDT 2018",NA,NA,NA,1884,"0% (0/0)","0% (0/0)","0% (0/0)","","5301534",NA,NA
"400","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3VFJCI1K413L2N41OBWLYV1U0G1GRU","AEF94JKX6FG92","Submitted","Mon Apr 30 13:11:03 PDT 2018","Mon Apr 30 13:15:54 PDT 2018","Thu May 03 13:15:54 PDT 2018",NA,NA,NA,291,"0% (0/0)","0% (0/0)","0% (0/0)","","99481256",NA,NA
"401","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3VFJCI1K413L2N41OBWLYV1U0GXRG1","A2BZY06YRWGEDL","Submitted","Mon Apr 30 12:36:29 PDT 2018","Mon Apr 30 13:20:43 PDT 2018","Thu May 03 13:20:43 PDT 2018",NA,NA,NA,2654,"0% (0/0)","0% (0/0)","0% (0/0)","","75179048",NA,NA
"402","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3VFJCI1K413L2N41OBWLYV1U0RXRGN","A1KM74B61EGW3Y","Submitted","Wed May 02 10:13:20 PDT 2018","Wed May 02 10:24:17 PDT 2018","Sat May 05 10:24:17 PDT 2018",NA,NA,NA,657,"0% (0/0)","0% (0/0)","0% (0/0)","","86834474",NA,NA
"403","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3VHP9MDGRPOBILJNVU08RF2WZ02CFP","A18U9WMYFYJPR6","Submitted","Mon Apr 30 13:57:36 PDT 2018","Mon Apr 30 14:17:25 PDT 2018","Thu May 03 14:17:25 PDT 2018",NA,NA,NA,1189,"0% (0/0)","0% (0/0)","0% (0/0)","","90908805",NA,NA
"404","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3VHP9MDGRPOBILJNVU08RF2WZ0UCFH","APF1EAZT104LQ","Submitted","Mon Apr 30 12:24:18 PDT 2018","Mon Apr 30 12:35:16 PDT 2018","Thu May 03 12:35:16 PDT 2018",NA,NA,NA,658,"0% (0/0)","0% (0/0)","0% (0/0)","","8250131",NA,NA
"405","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3VNXK88KKEMYGKYAJPVL7B4AHH19VN","A258IQXX7F3Z8O","Submitted","Tue May 01 19:04:48 PDT 2018","Tue May 01 19:08:57 PDT 2018","Fri May 04 19:08:57 PDT 2018",NA,NA,NA,249,"0% (0/0)","0% (0/0)","0% (0/0)","","76268640",NA,NA
"406","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3VP0C6EFSI0S8E237QRI05UV0QX6ME","A2RHJT0OMA09YH","Submitted","Wed May 02 10:25:49 PDT 2018","Wed May 02 10:36:58 PDT 2018","Sat May 05 10:36:58 PDT 2018",NA,NA,NA,669,"0% (0/0)","0% (0/0)","0% (0/0)","","15519996",NA,NA
"407","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3VSOLARPKDDE4BWRZFPFOGCRQPM39I","A3FAH5S2RGZ5AK","Submitted","Mon Apr 30 12:22:49 PDT 2018","Mon Apr 30 13:13:03 PDT 2018","Thu May 03 13:13:03 PDT 2018",NA,NA,NA,3014,"0% (0/0)","0% (0/0)","0% (0/0)","","There seems to be a glitch in your survey. Is there anyway this can be fixed and resent to me?",NA,NA
"408","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3VW6495TLL4ULF1NWCALDR1V8Z1YY7","AOIK8K4X34LGR","Submitted","Mon Apr 30 12:23:55 PDT 2018","Mon Apr 30 12:31:07 PDT 2018","Thu May 03 12:31:07 PDT 2018",NA,NA,NA,432,"0% (0/0)","0% (0/0)","0% (0/0)","","15576379",NA,NA
"409","3UZUVSO3P8ZTZ9YPN65EO9RND9SMEF","3NKEAEA7ZL73ADMC60AO3TT6WFOWWS","Answer a survey about your opinions on different real-life robots","This survey explores your thoughts and feelings about real-life robots. During the survey, you will be asked to watch 6 different videos of robots or people and asked questions about what you see in the videos.","survey, demographics, robots, videos","$0.50","Mon Apr 30 12:22:32 PDT 2018",450,"BatchId:3214686;OriginalHitTemplateId:920937340;",3600,259200,"Mon May 07 12:22:32 PDT 2018",NA,NA,"3VZLGYJEYNE5Q0LIN2Q28K3OCNNZX5","A1J6Z70T78B35V","Submitted","Mon Apr 30 14:17:21 PDT 2018","Mon Apr 30 14:28:23 PDT 2018","Thu May 03 14:28:23 PDT 2018",NA,NA,NA,662,"0% (0/0)","0% (0/0)","0% (0/0)","","36073768",NA,NA
